id,total_rooms,housing_median_age,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
16760,15.893554562907955,18.298673140032488,9.125798544853438,13.261974587007352,9.611860017657895,1.9681137540772549,31.97355368699629,0.0005361930294906167
18329,22.429208316903384,30.378758412412992,13.544148273392386,18.360473124557082,14.430503057446458,2.264899922303007,32.8754282516303,0.0006176652254478073
15062,29.467409534005274,12.55123527171857,22.02266903663224,28.629750462367742,23.50672402357603,0.7323042303250505,26.362021998054413,0.00015664160401002505
12775,17.212177016751873,24.752385602514362,11.522349536731191,15.472465725991844,12.386177243851241,0.6489867407070583,23.63957804276353,0.00021848372296263927
8053,20.535132491808525,26.310476756467743,13.831750320636479,18.37901394909924,14.551347320584572,1.525061176368253,28.90325101958352,0.0005361930294906167
1132,20.26918980339008,14.32127609109279,13.120040816631276,17.40294050366668,14.008185986133599,1.0856342984547829,25.8712756998001,0.00021848372296263927
3736,17.92029861264112,21.57411770516063,11.982984178011858,16.018230080945052,12.818414565177694,1.3574295647652943,29.726501809374632,0.00015664160401002505
3902,19.692251420758645,20.494101848727237,13.095841185267334,17.467101128413855,13.848073245396314,1.5405538253956719,29.738986410182306,0.00015664160401002505
19964,20.923866198122937,14.32127609109279,13.439533629805377,20.107838530348456,14.348506692180072,0.9922904491402054,24.059297206181366,0.00021848372296263927
13076,19.98165679912745,12.55123527171857,13.022525329000189,18.191243404709322,13.919800814462436,1.3746255838077108,25.29859417893184,0.00021848372296263927
18188,16.718289998814384,25.793239131225917,11.56721354643298,15.876802227987666,12.421646791584529,1.5014415959224823,29.016800917770063,0.00015664160401002505
5633,16.874761128822858,24.752385602514362,12.231131957076698,18.334429210984954,12.829318776216182,0.932984090597852,28.1810566694108,0.0005361930294906167
14640,18.365808709268865,21.57411770516063,12.202037794455732,15.54278658117905,12.883503384988614,1.2838226347788093,29.291327845824163,0.0005361930294906167
12434,21.015881684113964,15.477675646370566,15.99551933170761,24.594163128857456,16.844326402279723,0.564450325593611,23.827663336325113,0.00021848372296263927
6726,20.0156356461554,28.3594463728974,11.522349536731191,16.219113955101214,12.055312268064817,2.6375875714906494,32.8754282516303,0.00015664160401002505
1436,17.445977033923448,16.049498366927338,11.774474237276017,15.54278658117905,11.978743786700663,1.3313675771996059,27.64227310123969,0.0006176652254478073
9336,17.232016627447234,25.273895096616233,11.465635774652444,14.574562190274376,11.914027932490189,1.5143504979561961,30.510920935365306,0.0005361930294906167
11475,17.82836657281897,11.34417802785241,12.923046556353082,19.74069820367508,13.474805069688442,1.0732298915255025,28.852917379787993,0.00015664160401002505
12957,25.706946693411545,13.736249080028488,16.64945274873488,23.399679777599413,17.826173255163205,1.4966634884666785,26.08459943172716,0.00021848372296263927
6395,19.983785570671337,25.273895096616233,12.211755812269056,17.52219283559188,12.730355096075614,2.130898035887262,32.20249212795522,0.00021848372296263927
5736,17.97304841273371,16.61733702823717,13.431977863279943,18.137702558226774,13.946463038462156,1.190783709945387,29.64191076003731,0.00015664160401002505
8541,20.73987262473643,17.181371125955557,14.531098115319661,20.70057750323189,15.249495705178498,1.2021864902889636,28.816967953920425,0.00015664160401002505
9902,20.728445936535195,15.477675646370566,13.278435297504103,18.61906787361355,14.121047784705526,1.6099624857498953,27.446344734759183,0.0006176652254478073
4066,25.43862543896757,4.82544216615985,18.03006177208088,21.313125739932754,18.717072939948395,1.6455544309405705,32.42585044904581,0.00015664160401002505
17545,16.38051318068217,30.378758412412992,10.250450563112588,14.434794709763377,10.6568808146247,1.025160722989658,30.764293366712568,0.00015664160401002505
15898,20.845613769588656,26.82566410889951,13.782568178111452,20.096284629930462,14.3896513674785,1.3759762325704972,28.311397863014413,0.0006176652254478073
14212,17.461876769115086,23.174225240125008,11.56721354643298,17.090165496175437,11.900983232454541,1.0979508381223415,26.45107895133509,0.0005361930294906167
661,17.407643796509355,22.11005493202991,10.667308145923789,14.896395204961053,11.492674709652746,1.343018893938604,28.367252579237615,0.0006176652254478073
8198,20.078882412364823,25.793239131225917,13.499577273454006,17.733889200066386,14.454875428019056,1.3001811996427988,28.575919932168727,0.0005361930294906167
14232,21.199890021128525,6.216855553924928,14.050825755473804,18.857786929523076,14.559314403380357,1.410554410111924,26.423849981056026,0.0005361930294906167
433,19.776241061372264,28.3594463728974,13.184003244123176,16.878930768791154,13.875079239964554,1.1929588405943858,29.10991366391334,0.0006176652254478073
7432,13.709786074807072,25.273895096616233,9.377619884668349,14.948292258237053,10.155647524279846,1.275826986753679,27.33125671821359,0.00015664160401002505
7500,18.224591923332245,26.310476756467743,12.05380233604053,17.543256928876655,12.538141290219224,0.9705499207954736,25.311528316527166,0.00015664160401002505
5426,19.50268366961789,21.035497663929267,12.80438275007178,16.587307438145448,13.288173304010506,1.723561863911976,31.931892562435568,0.00015664160401002505
16138,20.041006424627728,30.378758412412992,11.146318475053372,15.703661018253712,11.95295816300766,2.6409520752971685,32.8754282516303,0.0006176652254478073
10391,18.915837746992796,3.361677263682587,13.262819881611518,17.547461491709505,13.608345717596078,1.5723377206706923,28.38804262453355,0.00015664160401002505
17894,9.758271574368292,25.273895096616233,5.191922258723987,9.492404752465628,5.356656678580086,1.2105724044498174,26.83289043373664,0.00015664160401002505
18550,14.615923510411442,30.378758412412992,11.431261684069494,16.971646801038123,12.080577401495093,0.7242033979355186,25.977249914095495,0.0005361930294906167
8049,18.541261875845517,26.82566410889951,11.688351147944768,16.44869255629966,12.266135701229643,1.7491160603203764,28.90533774997938,0.00015664160401002505
7051,15.210492917640321,19.402579720929598,10.065023906735602,16.13007191438316,10.359259576588922,1.3809974803386187,26.95690377338719,0.00015664160401002505
12990,21.18741634716837,2.5924743225223135,15.343008692727992,17.58935696485055,15.49240155913361,1.0578711247444441,26.68953792439875,0.00021848372296263927
20614,18.199333125829323,19.402579720929598,12.073840164550584,17.47135576520215,12.990232061006456,0.41000134808742383,22.97946481919457,0.00021848372296263927
18192,19.43362456723541,16.049498366927338,12.023583393080129,17.026625350396884,13.053252960401176,2.1618546341037486,31.257350965039326,0.00015664160401002505
8027,18.354848407350328,22.11005493202991,11.408198719716106,16.543092859016053,12.004396977388204,1.5501634068522263,28.940685124505485,0.00015664160401002505
17727,18.477052393930297,14.901673033405487,11.879905408480855,17.923054976378957,12.314491860114506,1.6862132962150245,28.86764828523317,0.00015664160401002505
18549,19.224314238198115,23.702618086817672,14.388380386094626,18.263221551481834,14.9443897983781,0.5211271171261165,30.063832567104882,0.0005361930294906167
1879,20.535132491808525,14.32127609109279,14.202798327961395,17.67234131902819,13.946463038462156,1.0902192838189357,25.901793706028503,0.00021848372296263927
18775,20.519427809718852,16.61733702823717,13.646655126189286,18.114623223828946,14.48721226783231,0.8922271598129159,23.803832223166847,0.00021848372296263927
13164,22.828791225465384,8.850652036401696,15.10020496923504,22.496174557152614,15.912986235121648,1.3975387159253818,28.313737307797574,0.00021848372296263927
3002,26.47654258734354,6.8916825316400105,17.670086679728303,25.473776744222967,18.76269711073747,1.3686527466176537,24.651410679185084,0.00021848372296263927
19145,18.6311128203825,16.61733702823717,12.231131957076698,16.99919622638926,12.774569818118364,1.1572768254973784,27.5042839871495,0.00015664160401002505
408,21.126510237812,30.378758412412992,12.153144458852674,16.597089930815766,12.785565410313803,2.405428923554118,32.12450818032619,0.0006176652254478073
6302,11.606958319100736,20.494101848727237,8.566077600329036,13.305839044849616,7.772175976364981,0.8993453543584304,26.699225993636936,0.00015664160401002505
16402,14.993437163445606,17.181371125955557,8.856319796717749,12.483081234666516,9.13521005541022,1.7394012826805658,28.047307723704705,0.00021848372296263927
16942,19.99229384731341,26.310476756467743,11.688351147944768,15.915209762982348,12.314491860114506,2.1175890734870775,32.8754282516303,0.0005361930294906167
3944,21.889570023869982,21.035497663929267,13.689965031353344,19.91477785430039,14.716401816446172,1.871062979930767,29.539333714224043,0.00015664160401002505
2229,17.581352396774278,5.528768261989382,10.528158801973687,15.145040827337684,11.3045191199235,1.9413332633647606,26.375829641328103,0.00021848372296263927
17332,18.596909847821845,15.477675646370566,11.589480031353432,15.788070831180498,12.205036195484924,1.7744117995408522,31.638861237736723,0.0005361930294906167
3406,22.179171062861293,21.035497663929267,13.80370364821172,19.088438862941942,14.654075148210552,2.097715253728261,31.48316460009229,0.00015664160401002505
5874,16.74346795464186,27.33885461673226,10.612192468937378,14.824251103198874,11.169790923549975,1.496746984818676,29.107906959258823,0.00015664160401002505
9921,21.38610636797935,10.11198559376244,13.006084290558793,18.02539741258723,13.416558737575077,1.7989079770466774,28.546941279334213,0.0006176652254478073
8544,20.755078626222605,16.049498366927338,14.687989179203795,19.13166655899333,15.106154760967906,1.2275192445241505,29.825570676705222,0.00015664160401002505
7907,21.13729716586638,13.736249080028488,14.15043540785248,19.055001398340625,14.654075148210552,1.5685334156275017,29.837826141686012,0.00015664160401002505
17311,11.180043422984232,23.702618086817672,5.566552251857299,6.708705762518502,4.450085217289074,2.759603515083353,32.8754282516303,0.0005361930294906167
13909,23.811928011332505,6.216855553924928,15.575708520655665,20.585277910471326,16.026290862243773,1.2506384277421085,25.392630656932976,0.00021848372296263927
15283,18.39039893039186,21.035497663929267,12.923046556353082,15.531125023264128,13.063684245880214,1.2364552319145328,30.84330472863857,0.0005361930294906167
5120,22.69558210949196,19.402579720929598,17.068211707008047,24.030486508324756,17.381228529532947,0.2730021566608042,26.117434143221406,0.00015664160401002505
16821,27.085433784425902,17.181371125955557,18.61486633542719,26.059603735184513,19.889371604913855,1.6463450215137607,29.24851175020294,0.0005361930294906167
10322,23.20927924680161,10.731448459690899,14.382087866831709,20.71386791785371,15.142313618048025,1.972443949978558,29.800975161680622,0.00015664160401002505
660,15.680997436724999,22.11005493202991,9.649398735548903,13.892135414988932,10.230767601435153,1.4817957018673997,28.292643826132277,0.0006176652254478073
16600,18.70156071888958,10.11198559376244,12.638575700421042,17.312020631515757,13.367539006584703,0.8249504990780857,25.07761360021119,0.00015664160401002505
1995,18.819799980327826,26.310476756467743,12.345750281370293,17.958662012587226,12.958438860232482,0.7931816518606349,22.95060096821946,0.00021848372296263927
18164,22.49485753218703,17.181371125955557,14.388380386094626,18.881892227238573,14.9443897983781,2.057232050252857,31.034600069065135,0.00015664160401002505
6258,16.693001675448663,21.57411770516063,10.919868080197082,17.144123591400213,11.591036561343481,1.6441697025803406,27.577808272026754,0.00015664160401002505
7825,18.83760072189304,22.11005493202991,11.556039157085207,16.270885808688433,12.093162490254342,1.6086398038037935,28.271463285640483,0.00015664160401002505
8081,15.105479834435764,7.55479883032483,10.065023906735602,12.962722799901115,10.88824722112435,1.6441697025803406,27.39053481049611,0.0005361930294906167
14508,21.24779498545282,9.485258253010446,15.050341464239303,19.068395865576075,16.09453259024746,1.2659345651798406,27.38491945032901,0.0005361930294906167
4964,19.64313072760997,21.035497663929267,15.061461254893903,21.480359659418863,15.868359189189256,0.5522114002592983,26.657105449339028,0.00015664160401002505
14777,19.233868363192233,14.32127609109279,13.079642290539562,18.467301886189823,13.645910716350999,1.249414585422189,26.624456927165607,0.0005361930294906167
3541,27.320230486916085,16.049498366927338,19.2498174569677,25.283542500561786,20.3758329899428,1.3414423000698008,29.71756631382536,0.00015664160401002505
12648,21.103081002860698,16.049498366927338,14.413476396019245,18.957103279794502,15.098896592132284,1.0427977881324721,25.46403378725141,0.00021848372296263927
18089,19.340388975327123,8.850652036401696,11.911070565759655,16.172137634045708,12.561127727596606,2.2878054513657013,32.00194481116613,0.00015664160401002505
13852,20.481982966433726,11.950637751309591,14.616145142468254,19.13166655899333,14.876917167175769,0.7279451682689893,24.686000689941178,0.00021848372296263927
256,16.620131254645013,27.33885461673226,12.172762825855932,17.53904961960259,12.663323311323136,0.8791113795834102,25.430566601656214,0.0006176652254478073
6213,20.9626619908771,21.035497663929267,13.014311650816142,18.711336643074837,13.775409972373787,1.8129974235222897,29.84132255223166,0.00015664160401002505
14919,17.686271647660238,14.901673033405487,10.265534887016834,15.54860865942751,11.015463673875333,1.7661030871263457,27.79474411294974,0.0005361930294906167
9398,21.346119343862274,24.752385602514362,14.137262854948009,17.139644642080263,14.331965693924355,1.412432448651238,31.62626094755411,0.0006176652254478073
14962,18.002158092390236,4.82544216615985,10.570383224281947,16.018230080945052,11.215124963634286,1.792849950091128,29.50035069823246,0.00015664160401002505
8769,15.76700554625931,22.11005493202991,9.085558486874888,12.008883811226871,9.962066588124912,2.617505444952699,32.8754282516303,0.0005361930294906167
15802,24.098137676247045,18.852234234328275,17.07606238055065,20.130890816508895,18.017467325788672,1.636451688364433,31.587018922973343,0.0006176652254478073
13361,10.466169929581584,4.104270760617995,6.049906088970044,8.626634021215475,5.9915255801761615,0.7797669706335537,31.96287013887108,0.00021848372296263927
8817,16.025432174835586,22.64339669995541,8.813107436004614,12.41064159608405,9.391622574749029,2.7477284965347617,32.8754282516303,0.0005361930294906167
2815,18.9007701123441,24.752385602514362,12.602934117102329,16.74677033621541,13.34780642396164,1.0938206242754716,23.23104449102006,0.00021848372296263927
5588,21.215894896333566,18.852234234328275,14.96056500364291,20.448888049702557,15.63360919952073,1.1995318470159362,29.191535157973572,0.00015664160401002505
10560,20.96450398612868,12.55123527171857,13.199866365036554,19.223864171554613,14.051862261590156,1.7468140961797738,29.03718405689891,0.00015664160401002505
524,16.31513239295241,30.378758412412992,10.5422803213203,13.486141035176274,10.920377309089984,1.0146343487918017,29.341484507197485,0.0006176652254478073
8744,19.267196760304287,17.74176573481546,12.812954857354873,17.355477276348257,13.37737842958733,1.6944661234368428,31.055606226147436,0.00015664160401002505
3989,18.379481951311266,17.181371125955557,11.806357897449857,16.794293242078687,12.33849894175873,1.7136251816185868,29.328027620840018,0.00015664160401002505
16920,22.293058379947755,17.74176573481546,15.952998161455518,19.391905755518682,16.512286496016035,1.4682012343240058,30.368594952033792,0.0005361930294906167
968,22.764634731354207,10.731448459690899,14.15043540785248,18.902486447519582,14.724146023015923,2.041531990006264,30.547845063111513,0.00021848372296263927
491,17.162284102132233,30.378758412412992,9.870833271867184,13.757546776030074,10.571348265700367,2.140715976241626,32.30296915311727,0.0006176652254478073
10262,23.683758166163233,9.485258253010446,14.512697238612692,20.69259173200463,15.458292328973641,2.186314958002595,30.183218503817017,0.00015664160401002505
18653,22.665167258202416,17.181371125955557,16.18537103681155,19.75587421929983,17.06013516353249,0.9810874304109953,29.217152701626194,0.0005361930294906167
8030,17.404438198851654,22.11005493202991,10.841696084740509,15.213260692757183,11.478458877907025,1.6944661234368428,29.051405193220162,0.00015664160401002505
535,16.376688043877724,26.82566410889951,10.919868080197082,15.219422559735092,11.835240691283422,1.4600872518728014,28.77221430459428,0.0006176652254478073
7995,17.31397252844138,22.11005493202991,10.735219543682494,14.448931090747172,11.093257720126402,1.5159958601297683,28.76578937509785,0.00015664160401002505
13072,20.568384960729166,6.216855553924928,13.42441078947036,19.30192640035856,14.63052955625559,1.331781059581478,26.00710358247075,0.00021848372296263927
2208,23.395810760834387,2.5924743225223135,16.500215938573312,19.743736007516627,16.460091841149154,1.2913720827848967,24.154263381519275,0.00021848372296263927
12562,19.11097751903664,24.228648459059706,12.726547648566541,18.59042234854862,13.00078758554782,0.7190189529662242,23.23104449102006,0.00021848372296263927
8837,23.19036945556091,17.74176573481546,17.044598650815058,19.87314689425396,17.966668232572058,1.0270424223861505,30.563156573436473,0.00015664160401002505
18965,22.027118706933123,15.477675646370566,14.834671832877353,20.19960840470217,15.810504759691552,1.050157637810443,26.19676890049831,0.00021848372296263927
1566,10.183958365453192,0.9352857636791121,5.385512054798063,8.500319795035495,6.369874221170885,1.2115551941919458,32.172801063553116,0.00015664160401002505
1593,14.884005200022154,23.174225240125008,9.003787686226591,12.431447164200009,9.25372469083778,2.039372169591558,30.279117611504642,0.0006176652254478073
13740,20.049441924605084,23.174225240125008,12.231131957076698,16.732442263594194,12.829318776216182,1.384171130942474,27.291343695148505,0.00021848372296263927
18982,20.038895880126415,2.5924743225223135,12.769942873743483,18.90933742849425,13.664597544022836,1.710178158213756,26.923109530734262,0.00021848372296263927
9604,15.624361146046155,29.372631975622337,11.47703572294904,14.553819970628142,11.333949568209267,0.2752683713323673,23.488335862407947,0.00021848372296263927
13550,16.009117244453012,22.11005493202991,11.170774269216023,15.51944017488471,10.936359789833965,1.0103314517425874,23.827663336325113,0.00021848372296263927
16641,18.748092155960208,14.901673033405487,13.160113530577505,18.31950121864405,13.848073245396314,0.696157160588095,29.578032500330877,0.0005361930294906167
18353,21.711348471821754,17.181371125955557,12.65629838363447,17.806985312640776,13.248048859745838,2.786623978398115,32.8754282516303,0.0006176652254478073
16723,20.28955384805198,10.11198559376244,13.454611394671238,18.210260798342286,14.112445813661392,1.070591699779992,28.61798342546132,0.00015664160401002505
9559,19.484339415104927,23.702618086817672,12.521763512942318,17.8872533882679,13.17710318311757,1.0288803625274798,24.290414708515545,0.00021848372296263927
6446,14.605332926250087,26.310476756467743,8.471999770825821,12.801441638729932,8.88739805542232,1.7310675275695053,32.31303171944044,0.00021848372296263927
11963,18.554556289499274,16.049498366927338,12.083826955290451,18.056569598008505,12.398027722250777,1.0420714260569468,24.949152089606937,0.00021848372296263927
17788,22.728750380958918,18.298673140032488,15.641184501805858,22.770979120680337,16.50650811748744,1.2251969147626747,27.80509175511286,0.00015664160401002505
19131,21.39996170146962,19.949831154874424,13.580994780405316,19.938458368875647,14.256932782724528,1.2410529107295045,29.83607707913583,0.00015664160401002505
18575,17.091715878230996,25.273895096616233,13.006084290558793,21.142101875273443,13.955322305165472,0.9806201214284687,27.251108886423115,0.00015664160401002505
7220,18.21618380571762,21.57411770516063,13.207779056635452,20.46264214818619,14.163862553334997,0.7893930121964007,27.187219084139215,0.00015664160401002505
87,15.143905425336209,24.228648459059706,12.864074091108014,14.276854879735474,12.947798591788052,-0.023244425773704145,26.207487073470396,0.0006176652254478073
10182,19.7981667376742,21.57411770516063,12.761294736574264,18.179806737249685,13.397003912626818,1.6175662770785317,28.33940111328134,0.00015664160401002505
7715,20.576185506491726,22.11005493202991,12.931413654889278,17.655829389367224,13.664597544022836,1.7431588571151804,29.867473067344378,0.00015664160401002505
10742,18.420322210957305,14.901673033405487,12.48524279866594,13.954321114599578,12.017174398736262,1.3472656330797363,32.8754282516303,0.00015664160401002505
5896,18.58106077452707,24.228648459059706,11.982984178011858,15.669556388215353,13.187295823926961,1.1286164959534708,30.030194685563877,0.00015664160401002505
14496,19.62742395683896,16.61733702823717,13.632136686389659,16.621478463746843,14.551347320584572,0.9199556526964184,28.785040396336356,0.0005361930294906167
8666,20.007157190673365,10.731448459690899,13.796668109287964,16.548021310782186,14.340242170344474,1.7623227231523373,31.089050751005306,0.00015664160401002505
7299,18.134308662195735,21.57411770516063,13.725779296355846,20.887096555887595,14.422355927537218,0.8763779504828602,27.534368289909978,0.00015664160401002505
11551,22.465089995553523,15.477675646370566,15.209429166406837,21.990338815356942,16.06980351143346,1.4226667009306087,28.01517534944813,0.00015664160401002505
15645,21.829570230663155,30.378758412412992,16.28474662169633,21.07663382270459,17.31518117368268,0.9827851965720883,29.02496369900774,0.0006176652254478073
6996,16.41862356187492,22.64339669995541,10.828529246688591,14.505118455360371,11.215124963634286,1.196693825675505,27.618195390940024,0.00015664160401002505
18308,21.148067397888695,19.949831154874424,13.956113627800464,17.88326331846915,14.430503057446458,2.036717389255949,31.97592506821009,0.0006176652254478073
1911,19.99229384731341,14.32127609109279,13.55891888150072,12.56459357271544,9.481098086503309,1.1075461059072682,24.93517621109456,0.00021848372296263927
17950,14.968764194971582,22.11005493202991,9.185380442618648,12.483081234666516,9.780204546999077,1.901797605972319,29.587205089792842,0.00015664160401002505
13125,17.689329997492237,7.55479883032483,10.880958107619684,15.635253174244221,11.077801304213791,1.685758542005794,27.401746665113656,0.00021848372296263927
9925,20.493829989142743,16.61733702823717,13.24715563214605,18.536381907858296,13.955322305165472,1.7310675275695053,27.894743389850266,0.0006176652254478073
16836,6.675542613073227,13.146331720037484,4.331269768505814,6.708705762518502,4.450085217289074,0.8350804822583162,32.34533523106703,0.0005361930294906167
4029,18.450102387664735,23.702618086817672,11.267268629797263,15.50186899851669,11.72820066006445,1.8221470351933853,32.42585044904581,0.00015664160401002505
12055,18.274801735576975,21.57411770516063,12.821511941094007,18.586833096153494,13.436043488768304,0.8721961228885129,26.228852449083515,0.00021848372296263927
20071,16.36903002910123,1.788514974432713,11.442748923976886,12.962722799901115,10.286287885965134,0.9192400748781485,28.86974930589749,0.00021848372296263927
1673,21.095856090097993,19.402579720929598,13.262819881611518,17.75834592723219,13.981816397297562,1.863070255327392,28.420216660137317,0.0006176652254478073
19342,17.565767422436117,30.378758412412992,11.900705495739642,15.484244813534984,12.663323311323136,0.8121888932211886,27.493299399264927,0.00015664160401002505
13535,22.083925040536645,8.850652036401696,14.413476396019245,20.827188289450124,15.047840009708587,1.4164769326584072,25.73935811432284,0.00021848372296263927
3527,19.57781314012009,22.11005493202991,12.673956387555299,16.722871797213717,13.34780642396164,1.5050684807737214,29.550419318889563,0.00015664160401002505
17824,19.04986652591432,10.11198559376244,12.457668409998417,18.31950121864405,13.248048859745838,1.9173826693098006,28.04237745112488,0.00015664160401002505
5110,19.28379663552219,25.793239131225917,13.207779056635452,18.075977606424452,13.75709462183519,0.43210210322438725,26.650593127056904,0.00015664160401002505
217,17.94673053522567,18.298673140032488,12.18254139658124,16.418577167512627,12.503468709571324,1.0910334306469407,27.210546685901846,0.0006176652254478073
18018,17.225410827584202,14.32127609109279,11.931731351695648,14.6567679757076,11.940015193535555,0.634824848112039,30.87228197859273,0.00015664160401002505
20297,20.539052997722344,21.57411770516063,13.340415486306288,19.77404266625656,14.189396968667468,1.589121756889229,28.098789818917037,0.0005361930294906167
2993,16.985967235166704,22.64339669995541,11.07212656964323,15.484244813534984,11.660098866312126,0.5135553966376394,22.97226666623276,0.00021848372296263927
6645,19.874338274216896,13.146331720037484,14.202798327961395,20.684597292645687,14.731879973731411,0.536432917861684,27.169651336322673,0.00015664160401002505
11701,17.01001352508409,6.216855553924928,11.121726428949374,13.884311371274677,11.549124951033473,1.7478402391816166,28.140088785949757,0.00015664160401002505
11483,19.176329840068114,15.477675646370566,12.602934117102329,17.530626745249712,13.298157958418093,1.4287668833454286,29.528224907787145,0.00015664160401002505
2249,24.436494003839105,15.477675646370566,16.212641538963144,20.34349948038635,17.253625531297534,1.3109345280479856,26.292388766742054,0.00021848372296263927
11122,19.123130098840704,23.174225240125008,13.507032981303226,19.068395865576075,14.180898263297932,0.8972508362280516,27.6582612372871,0.00015664160401002505
2974,17.439605255638547,10.11198559376244,10.5422803213203,15.490125454354061,11.154582894807909,1.5184324898202721,26.59488597206607,0.00021848372296263927
11523,18.97326878498109,9.485258253010446,12.373977251852633,15.050686252728799,12.807487673431613,2.1536930273204735,30.97818945339578,0.0005361930294906167
1164,17.68015029000516,23.702618086817672,11.952300445377205,14.974063954951564,12.143190552203151,0.7339281575120743,23.27161308100115,0.00021848372296263927
5718,19.08660304155943,24.752385602514362,12.872542279125415,17.942860526699185,13.692509592713433,1.857518741981734,30.523256809824677,0.00015664160401002505
17603,18.578415363918463,25.273895096616233,12.392702631654284,16.357897247909698,13.042801203036234,1.5646648044926292,29.455444856220083,0.00015664160401002505
17527,15.72846819603552,30.378758412412992,10.48550967617942,16.3680525772964,10.707444693581332,0.9548927930310979,27.561562226164355,0.00015664160401002505
7204,12.701817836696495,24.228648459059706,8.566077600329036,14.008150915651898,8.88739805542232,0.8850659814716914,26.83289043373664,0.00015664160401002505
3766,18.85788341205485,21.57411770516063,12.260047840973064,16.12479300571686,13.21775815732486,1.577774837411601,30.235442612454847,0.00015664160401002505
862,22.84438979121693,13.146331720037484,16.329365551402525,20.533748870472397,17.217452006008898,1.382859937960684,28.857130460252584,0.00015664160401002505
15813,22.22709844215551,30.378758412412992,15.457975795778914,18.861235756994393,16.372139054941407,1.2789186363586527,31.59082858227077,0.0006176652254478073
10064,11.636613506173251,10.731448459690899,8.095796922120146,10.668236149245043,7.7379305654762245,0.48613548863671696,24.546057331172168,0.00021848372296263927
12120,33.1073484443601,1.788514974432713,20.891784776605594,29.863445599254973,22.134521972665027,1.871104370728246,28.43622860081328,0.00021848372296263927
20240,14.237392855997776,26.310476756467743,9.61422009896328,12.743268816629064,9.54698237472046,1.1576803364274495,27.674198838903994,0.0005361930294906167
7105,18.283130546888994,21.57411770516063,11.47703572294904,16.582410360868288,12.480223479250498,1.5798858104861866,28.705437133786116,0.00015664160401002505
3482,23.411586820655966,11.34417802785241,14.130664176342792,20.708554627852255,14.876917167175769,2.407147254248335,32.35310528991834,0.00015664160401002505
5028,16.557456073730556,27.33885461673226,11.622676309758651,14.83084785060911,12.080577401495093,1.2164572772349898,26.92002583245962,0.00015664160401002505
11355,19.73438023377346,5.528768261989382,14.500394804323783,24.26219668573948,15.430866187844762,1.1775422661442516,27.493299399264927,0.00015664160401002505
